state_name,crop_name,apy_item_interval_start,temperature_recorded_date,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
Jharkhand,potato,2014,23-06-2014,39.52,24.71,3.83,7.1643,296.2675,0.40475,290.263,0.1855
Jharkhand,potato,2014,24-06-2014,38.59,25.09,1.92,7.1643,296.2675,0.40475,290.1825,0.18275
Jharkhand,potato,2014,25-06-2014,39.54,24.61,2.51,7.1643,296.2675,0.40475,290.1875,0.18325
Jharkhand,potato,2014,26-06-2014,38.31,23.3,6.8,7.1643,296.2675,0.40475,290.18475,0.183
Jharkhand,potato,2014,27-06-2014,38.45,22.99,2.95,7.1643,296.2675,0.40475,290.18725,0.18325
Jharkhand,potato,2014,28-06-2014,37.69,23.56,10.11,7.1643,296.2675,0.40475,290.196,0.1845
Jharkhand,potato,2014,29-06-2014,37.16,24.2,5.03,7.1643,296.2675,0.40475,290.1845,0.184
Jharkhand,potato,2014,30-06-2014,37.39,24.26,10.49,7.1643,296.2675,0.40475,290.1935,0.1845
Jharkhand,potato,2014,01-07-2014,34.47,22.69,18.55,7.1643,296.2675,0.40475,290.1985,0.18475
Jharkhand,potato,2014,02-07-2014,33.82,23.81,17.77,7.1643,296.2675,0.40475,290.2215,0.1855
Jharkhand,potato,2014,03-07-2014,34.25,23.38,37.09,7.1643,296.2675,0.40475,290.52875,0.19425
Jharkhand,potato,2014,04-07-2014,32.27,22.13,39.88,7.1643,296.2675,0.40475,291.23825,0.215
Jharkhand,potato,2014,05-07-2014,31.61,22.44,26.42,7.1643,296.2675,0.40475,291.586,0.226
Jharkhand,potato,2014,06-07-2014,33.91,23.5,6.46,7.1643,296.2675,0.40475,291.8335,0.23525
Jharkhand,potato,2014,07-07-2014,35.05,23.71,5.61,7.1643,296.2675,0.40475,291.86275,0.23625
Jharkhand,potato,2014,08-07-2014,36.67,24.28,3.87,7.1643,296.2675,0.40475,291.87575,0.2365
Jharkhand,potato,2014,09-07-2014,36.95,23.35,3.87,7.1643,296.2675,0.40475,291.876,0.23675
Jharkhand,potato,2014,10-07-2014,36.85,23.97,2.76,7.1643,296.2675,0.40475,291.8785,0.2375
Jharkhand,potato,2014,11-07-2014,36.25,23.16,5.51,7.1643,296.2675,0.40475,291.89225,0.238
Jharkhand,potato,2014,12-07-2014,36.69,24.23,0.52,7.1643,296.2675,0.40475,291.9115,0.23875
Jharkhand,potato,2014,13-07-2014,35.75,24.44,5.26,7.1643,296.2675,0.40475,291.9255,0.2395
Jharkhand,potato,2014,14-07-2014,35.51,24.17,9.77,7.1643,296.2675,0.40475,291.94,0.2405
Jharkhand,potato,2014,15-07-2014,34.6,23.86,8.22,7.1643,296.2675,0.40475,291.9525,0.241
Jharkhand,potato,2014,16-07-2014,33.19,23.52,13.63,7.1643,296.2675,0.40475,291.98275,0.242
Jharkhand,potato,2014,17-07-2014,32.55,23.47,9.83,7.1643,296.2675,0.40475,292.018,0.2435
Jharkhand,potato,2014,18-07-2014,33.24,23.46,6.91,7.1643,296.2675,0.40475,292.042,0.2445
Jharkhand,potato,2014,19-07-2014,33.76,23.19,20.81,7.1643,296.2675,0.40475,292.1925,0.248
Jharkhand,potato,2014,20-07-2014,34.38,23.1,15,7.1643,296.2675,0.40475,292.30375,0.249
Jharkhand,potato,2014,21-07-2014,32.76,22.8,26.8,7.1643,296.2675,0.40475,292.41225,0.251
Jharkhand,potato,2014,22-07-2014,32.26,21.87,13.99,7.1643,296.2675,0.40475,292.33525,0.24725
Jharkhand,potato,2014,23-07-2014,33.3,21.67,2.8,7.1643,296.2675,0.40475,292.31725,0.24575
Jharkhand,potato,2014,24-07-2014,32.68,22.19,3.06,7.1643,296.2675,0.40475,292.361,0.24725
Jharkhand,potato,2014,25-07-2014,34.42,22.58,2.48,7.1643,296.2675,0.40475,292.403,0.24925
Jharkhand,potato,2014,26-07-2014,35.14,22.74,8.51,7.1643,296.2675,0.40475,292.37025,0.24775
Jharkhand,potato,2014,27-07-2014,34.43,23,4.72,7.1643,296.2675,0.40475,292.33225,0.24625
Jharkhand,potato,2014,28-07-2014,34.59,23.65,5.36,7.1643,296.2675,0.40475,292.3425,0.24625
Jharkhand,potato,2014,29-07-2014,34.58,23.5,3.02,7.1643,296.2675,0.40475,292.33275,0.24575
Jharkhand,potato,2014,30-07-2014,34,23.04,11.66,7.1643,296.2675,0.40475,292.35025,0.246
Jharkhand,potato,2014,31-07-2014,34.12,23.24,10.69,7.1643,296.2675,0.40475,292.38325,0.24675
Jharkhand,potato,2014,01-08-2014,34.84,24.45,4.62,7.1643,296.2675,0.40475,292.43875,0.2475
Jharkhand,potato,2014,02-08-2014,35.16,23.82,5.97,7.1643,296.2675,0.40475,292.4735,0.24825
Jharkhand,potato,2014,03-08-2014,34.56,23.26,8.05,7.1643,296.2675,0.40475,292.48575,0.24875
Jharkhand,potato,2014,04-08-2014,33.4,22.62,21.85,7.1643,296.2675,0.40475,292.5145,0.24875
Jharkhand,potato,2014,05-08-2014,32.2,22.21,18.55,7.1643,296.2675,0.40475,292.60275,0.25075
Jharkhand,potato,2014,06-08-2014,33.91,22.1,4.85,7.1643,296.2675,0.40475,292.51775,0.2465
Jharkhand,potato,2014,07-08-2014,33.56,23.22,0.25,7.1643,296.2675,0.40475,267.2626667,0.288
Jharkhand,potato,2014,08-08-2014,34.52,23.26,18.49,7.1643,296.2675,0.40475,292.60975,0.24925
Jharkhand,potato,2014,09-08-2014,33.54,22.76,13.22,7.1643,296.2675,0.40475,292.79625,0.25575
Jharkhand,potato,2014,10-08-2014,33.51,22.02,32.94,7.1643,296.2675,0.40475,293.0865,0.2625
Jharkhand,potato,2014,11-08-2014,33.35,22.35,17.43,7.1643,296.2675,0.40475,293.42825,0.26825
Jharkhand,potato,2014,12-08-2014,33.98,22.87,1.52,7.1643,296.2675,0.40475,293.35375,0.26625
Jharkhand,potato,2014,13-08-2014,33.43,23.24,10,7.1643,296.2675,0.40475,293.359,0.265
Jharkhand,potato,2014,14-08-2014,31.73,22.58,28.46,7.1643,296.2675,0.40475,,
Jharkhand,potato,2014,15-08-2014,32.08,23.08,6.89,7.1643,296.2675,0.40475,293.68,0.26675
Jharkhand,potato,2014,16-08-2014,32.99,22.77,8.6,7.1643,296.2675,0.40475,293.6105,0.26225
Jharkhand,potato,2014,17-08-2014,32.74,22.25,10.47,7.1643,296.2675,0.40475,293.5665,0.2595
Jharkhand,potato,2014,18-08-2014,33.87,22.52,6.62,7.1643,296.2675,0.40475,293.5545,0.25775
Jharkhand,potato,2014,19-08-2014,34.67,23.15,6.75,7.1643,296.2675,0.40475,293.57925,0.257
Jharkhand,potato,2014,20-08-2014,34.36,24.06,2.18,7.1643,296.2675,0.40475,293.56275,0.2565
Jharkhand,potato,2014,21-08-2014,34.04,23.21,3.88,7.1643,296.2675,0.40475,293.5405,0.25625
Jharkhand,potato,2014,22-08-2014,35.38,23.5,5.86,7.1643,296.2675,0.40475,293.5345,0.256
Jharkhand,potato,2014,23-08-2014,34.46,22.64,6.34,7.1643,296.2675,0.40475,293.53575,0.25675
Jharkhand,potato,2014,24-08-2014,35.69,23.15,4.53,7.1643,296.2675,0.40475,293.48825,0.2565
Jharkhand,potato,2014,25-08-2014,35.81,23.33,7.63,7.1643,296.2675,0.40475,293.46675,0.25725
Jharkhand,potato,2014,26-08-2014,35.24,23.82,3.72,7.1643,296.2675,0.40475,293.41875,0.25575
Jharkhand,potato,2014,27-08-2014,34,22.75,4.29,7.1643,296.2675,0.40475,293.38875,0.2555
Jharkhand,potato,2014,28-08-2014,33.71,22.97,4.46,7.1643,296.2675,0.40475,293.404,0.2555
Jharkhand,potato,2014,29-08-2014,34.76,23.26,2.32,7.1643,296.2675,0.40475,293.438,0.25725
Jharkhand,potato,2014,30-08-2014,34.73,22.66,3.17,7.1643,296.2675,0.40475,293.462,0.25875
Jharkhand,potato,2014,31-08-2014,32.97,22.59,2.99,7.1643,296.2675,0.40475,293.468,0.25925
Jharkhand,potato,2014,01-09-2014,32.34,22.95,22.47,7.1643,296.2675,0.40475,293.50575,0.26075
Jharkhand,potato,2014,02-09-2014,33.5,22.7,11.77,7.1643,296.2675,0.40475,293.54375,0.2615
Jharkhand,potato,2014,03-09-2014,33.96,22.46,8.95,7.1643,296.2675,0.40475,293.51475,0.26075
Jharkhand,potato,2014,04-09-2014,34.5,22.73,4.39,7.1643,296.2675,0.40475,293.483,0.25975
Jharkhand,potato,2014,05-09-2014,34.05,22.71,2.45,7.1643,296.2675,0.40475,293.438,0.25825
Jharkhand,potato,2014,06-09-2014,33.68,22.92,12.35,7.1643,296.2675,0.40475,293.419,0.25825
Jharkhand,potato,2014,07-09-2014,33.35,23.41,6.72,7.1643,296.2675,0.40475,293.4825,0.26075
Jharkhand,potato,2014,08-09-2014,33.1,22.91,6.81,7.1643,296.2675,0.40475,293.52125,0.26175
Jharkhand,potato,2014,09-09-2014,33.17,23.11,1.18,7.1643,296.2675,0.40475,293.5,0.261
Jharkhand,potato,2014,10-09-2014,32.98,23.2,1.92,7.1643,296.2675,0.40475,293.43575,0.25875
Jharkhand,potato,2014,11-09-2014,33.32,23.34,7.67,7.1643,296.2675,0.40475,293.3535,0.25525
Jharkhand,potato,2014,12-09-2014,33.58,22.82,4.78,7.1643,296.2675,0.40475,293.2655,0.25175
Jharkhand,potato,2014,13-09-2014,33.69,23,6.01,7.1643,296.2675,0.40475,293.19725,0.249
Jharkhand,potato,2014,14-09-2014,33.94,22.98,10.68,7.1643,296.2675,0.40475,293.1745,0.24775
Jharkhand,potato,2014,15-09-2014,33.82,23.02,9.27,7.1643,296.2675,0.40475,293.24125,0.25
Jharkhand,potato,2014,16-09-2014,34.32,22.87,7.7,7.1643,296.2675,0.40475,293.32025,0.25225
Jharkhand,potato,2014,17-09-2014,35.04,23.24,0.99,7.1643,296.2675,0.40475,293.39075,0.2545
Jharkhand,potato,2014,18-09-2014,35.77,24.38,0.64,7.1643,296.2675,0.40475,293.1615,0.245
Jharkhand,potato,2014,19-09-2014,34.86,24.08,3.84,7.1643,296.2675,0.40475,293.1795,0.24575
Jharkhand,potato,2014,20-09-2014,32.01,23.36,13.1,7.1643,296.2675,0.40475,293.2105,0.24575
Jharkhand,potato,2014,21-09-2014,30.96,23.75,21.88,7.1643,296.2675,0.40475,293.249,0.24675
Jharkhand,potato,2014,22-09-2014,32.9,23.28,27.18,7.1643,296.2675,0.40475,293.3065,0.2485
Jharkhand,potato,2014,23-09-2014,33.57,22.75,1.71,7.1643,296.2675,0.40475,293.32275,0.24925
Jharkhand,potato,2014,24-09-2014,34.06,22.84,1.7,7.1643,296.2675,0.40475,293.25525,0.2475
Jharkhand,potato,2014,25-09-2014,33.86,22.66,2.11,7.1643,296.2675,0.40475,293.24275,0.24725
Jharkhand,potato,2014,26-09-2014,34.88,22.25,0.8,7.1643,296.2675,0.40475,293.2505,0.24775
Jharkhand,potato,2014,27-09-2014,35.3,21.72,0.03,7.1643,296.2675,0.40475,293.21925,0.247
Jharkhand,potato,2014,28-09-2014,35.41,22.16,0,7.1643,296.2675,0.40475,293.16875,0.24575
Jharkhand,potato,2014,29-09-2014,35.26,22.38,0.06,7.1643,296.2675,0.40475,293.13225,0.24475
Jharkhand,potato,2014,30-09-2014,35.14,21.64,0.67,7.1643,296.2675,0.40475,293.1195,0.2445
Jharkhand,potato,2014,01-10-2014,34.15,22.01,0.72,7.1643,296.2675,0.40475,293.12425,0.24525
Jharkhand,potato,2014,02-10-2014,34.27,21.26,1.57,7.1643,296.2675,0.40475,293.108,0.245
Jharkhand,potato,2014,03-10-2014,34.05,21.69,4,7.1643,296.2675,0.40475,293.08975,0.24475
Jharkhand,potato,2014,04-10-2014,33.6,21.63,0.97,7.1643,296.2675,0.40475,293.0885,0.2475
Jharkhand,potato,2014,05-10-2014,34.03,21.99,0.86,7.1643,296.2675,0.40475,293.0845,0.245
Jharkhand,potato,2014,06-10-2014,34.33,22.01,0.13,7.1643,296.2675,0.40475,293.05,0.244
Jharkhand,potato,2014,07-10-2014,34.78,21.35,1.23,7.1643,296.2675,0.40475,293.00575,0.24275
Jharkhand,potato,2014,08-10-2014,34.68,21.45,0.17,7.1643,296.2675,0.40475,292.92975,0.2405
Jharkhand,potato,2014,09-10-2014,34.7,21.78,0.04,7.1643,296.2675,0.40475,292.84975,0.238
Jharkhand,potato,2014,10-10-2014,34.58,22.22,0.32,7.1643,296.2675,0.40475,292.77775,0.23575
Jharkhand,potato,2014,11-10-2014,33.41,21.72,2.29,7.1643,296.2675,0.40475,292.63775,0.231
Jharkhand,potato,2014,12-10-2014,30.79,21.75,4.98,7.1643,296.2675,0.40475,292.454,0.22525
Jharkhand,potato,2014,13-10-2014,31.99,21.95,25.89,7.1643,296.2675,0.40475,292.225,0.2185
Jharkhand,potato,2014,14-10-2014,32.06,22.31,4.29,7.1643,296.2675,0.40475,292.348,0.221
Jharkhand,potato,2014,15-10-2014,32.81,21.31,1.6,7.1643,296.2675,0.40475,292.328,0.221
Jharkhand,potato,2014,16-10-2014,32.51,20.3,1.12,7.1643,296.2675,0.40475,266.344,0.246
Jharkhand,potato,2014,17-10-2014,32.22,19.07,0.18,7.1643,296.2675,0.40475,292.18675,0.218
Jharkhand,potato,2014,18-10-2014,31.76,18.99,0,7.1643,296.2675,0.40475,292.08125,0.21575
Jharkhand,potato,2014,19-10-2014,32.31,18.97,0,7.1643,296.2675,0.40475,291.9645,0.213
Jharkhand,potato,2014,20-10-2014,32.04,17.31,0,7.1643,296.2675,0.40475,291.85025,0.21075
Jharkhand,potato,2014,21-10-2014,32.54,17.11,0,7.1643,296.2675,0.40475,291.835,0.2105
Jharkhand,potato,2014,22-10-2014,32.51,16.95,0,7.1643,296.2675,0.40475,291.8325,0.21075
Jharkhand,potato,2014,23-10-2014,32.37,16.88,0,7.1643,296.2675,0.40475,291.82875,0.211
Jharkhand,potato,2014,24-10-2014,32.15,16.9,0,7.1643,296.2675,0.40475,291.82875,0.2105
Jharkhand,potato,2014,25-10-2014,31.58,18.08,0,7.1643,296.2675,0.40475,291.825,0.21125
Jharkhand,potato,2014,26-10-2014,28.35,19,0.43,7.1643,296.2675,0.40475,291.82125,0.21125
Jharkhand,potato,2014,27-10-2014,29.98,17.89,0.47,7.1643,296.2675,0.40475,291.82125,0.21125
Jharkhand,potato,2014,28-10-2014,30.29,17.9,0.01,7.1643,296.2675,0.40475,291.82125,0.21125
Jharkhand,potato,2014,29-10-2014,31.11,16.91,0.02,7.1643,296.2675,0.40475,291.8105,0.2115
Jharkhand,potato,2014,30-10-2014,31.34,16.46,0,7.1643,296.2675,0.40475,369.73,0.142
Jharkhand,potato,2014,31-10-2014,31.1,17.11,0,7.1643,296.2675,0.40475,291.7905,0.2115
Jharkhand,potato,2014,01-11-2014,31.31,16.49,0,7.1643,296.2675,0.40475,291.7905,0.2115
Jharkhand,potato,2014,02-11-2014,31.63,16.6,0,7.1643,296.2675,0.40475,,
Jharkhand,potato,2014,03-11-2014,31.47,15.18,0,7.1643,296.2675,0.40475,291.7905,0.2115
Jharkhand,potato,2014,04-11-2014,31.52,14.02,0,7.1643,296.2675,0.40475,289.24925,0.21175
Jharkhand,potato,2014,05-11-2014,31.03,14.65,0,7.1643,296.2675,0.40475,291.74925,0.2117625
Jharkhand,potato,2014,06-11-2014,31.22,15.31,0,7.1643,296.2675,0.40475,,
Jharkhand,potato,2014,07-11-2014,32.28,14.59,0,7.1643,296.2675,0.40475,291.7115,0.211
Jharkhand,potato,2014,08-11-2014,32.23,14.56,0,7.1643,296.2675,0.40475,291.69025,0.2105
Jharkhand,potato,2014,09-11-2014,32.32,15.01,0,7.1643,296.2675,0.40475,291.67625,0.21
Jharkhand,potato,2014,10-11-2014,31.96,15.37,0,7.1643,296.2675,0.40475,291.66375,0.20975
Jharkhand,potato,2014,11-11-2014,32.4,15.74,0,7.1643,296.2675,0.40475,291.64775,0.2095
Jharkhand,potato,2014,12-11-2014,31.79,15.22,0,7.1643,296.2675,0.40475,291.63,0.209
Jharkhand,potato,2014,13-11-2014,31.64,14.25,0,7.1643,296.2675,0.40475,291.59625,0.2085
Jharkhand,potato,2014,14-11-2014,31.01,13.78,0,7.1643,296.2675,0.40475,291.576,0.208
Jharkhand,potato,2014,15-11-2014,29.98,13.44,0,7.1643,296.2675,0.40475,291.54975,0.20725
Jharkhand,potato,2014,16-11-2014,29.62,12.59,0,7.1643,296.2675,0.40475,291.532,0.207
Jharkhand,potato,2014,17-11-2014,29.4,11.24,0,7.1643,296.2675,0.40475,291.512,0.20625
Jharkhand,potato,2014,18-11-2014,29.4,10.37,0,7.1643,296.2675,0.40475,291.49025,0.20575
Jharkhand,potato,2014,19-11-2014,29.44,10.62,0,7.1643,296.2675,0.40475,,
Jharkhand,potato,2014,20-11-2014,29.75,10.66,0,7.1643,296.2675,0.40475,,
Jharkhand,potato,2014,21-11-2014,30.1,10.66,0,7.1643,296.2675,0.40475,291.445,0.2045
Jharkhand,potato,2014,22-11-2014,29.89,10.39,0,7.1643,296.2675,0.40475,291.43225,0.20425
Jharkhand,potato,2014,23-11-2014,29.78,10.42,0,7.1643,296.2675,0.40475,291.41975,0.20425
Jharkhand,potato,2014,24-11-2014,29.21,10.12,0,7.1643,296.2675,0.40475,291.407,0.204
Jharkhand,potato,2014,25-11-2014,28.49,9.49,0,7.1643,296.2675,0.40475,291.387,0.20375
Jharkhand,potato,2014,26-11-2014,28.3,9.55,0,7.1643,296.2675,0.40475,291.36925,0.20325
Jharkhand,potato,2014,27-11-2014,28.85,9.29,0,7.1643,296.2675,0.40475,291.358,0.20325
Jharkhand,potato,2014,28-11-2014,29.62,9.89,0,7.1643,296.2675,0.40475,291.343,0.203
Jharkhand,potato,2014,29-11-2014,30.31,10.67,0,7.1643,296.2675,0.40475,291.33025,0.203
Jharkhand,potato,2014,30-11-2014,30.67,11.81,0,7.1643,296.2675,0.40475,291.06775,0.20275
Jharkhand,potato,2014,01-12-2014,30.04,11.96,0,7.1643,296.2675,0.40475,291.2975,0.2025
Jharkhand,potato,2014,02-12-2014,29.85,11.3,0,7.1643,296.2675,0.40475,291.285,0.20225
Jharkhand,potato,2014,03-12-2014,29.21,9.99,0,7.1643,296.2675,0.40475,291.27225,0.20225
Jharkhand,potato,2014,04-12-2014,28.49,10.5,0,7.1643,296.2675,0.40475,291.2635,0.20225
Jharkhand,potato,2014,05-12-2014,28.17,10.99,0,7.1643,296.2675,0.40475,291.25225,0.202
Jharkhand,potato,2014,06-12-2014,28.61,11.18,0,7.1643,296.2675,0.40475,291.24075,0.202
Jharkhand,potato,2014,07-12-2014,27.96,10.06,0,7.1643,296.2675,0.40475,291.232,0.202
Jharkhand,potato,2014,08-12-2014,27.71,9.32,0,7.1643,296.2675,0.40475,291.212,0.2015
Jharkhand,potato,2014,09-12-2014,28.5,10.09,0,7.1643,296.2675,0.40475,291.1805,0.201
Jharkhand,potato,2014,10-12-2014,28.9,9.77,0,7.1643,296.2675,0.40475,291.1435,0.20075
Jharkhand,potato,2014,11-12-2014,27.52,10.02,0,7.1643,296.2675,0.40475,246.5223333,0.213333333
Jharkhand,potato,2014,12-12-2014,25.19,8.59,0,7.1643,296.2675,0.40475,291.10575,0.2
Jharkhand,potato,2014,13-12-2014,25.37,10.69,0,7.1643,296.2675,0.40475,291.08825,0.1995
Jharkhand,potato,2014,14-12-2014,25.69,12.83,0,7.1643,296.2675,0.40475,291.073,0.1995
Jharkhand,potato,2014,15-12-2014,27.86,12.38,0.04,7.1643,296.2675,0.40475,291.058,0.19875
Jharkhand,potato,2014,16-12-2014,26.12,12.47,1.78,7.1643,296.2675,0.40475,291.0525,0.19875
Jharkhand,potato,2014,17-12-2014,25.01,8.93,0,7.1643,296.2675,0.40475,291.0425,0.19825
Jharkhand,potato,2014,18-12-2014,25.02,7.42,0,7.1643,296.2675,0.40475,291.034,0.198
Jharkhand,potato,2014,19-12-2014,26.05,6.89,0,7.1643,296.2675,0.40475,291.02025,0.19775
Jharkhand,potato,2014,20-12-2014,26.03,6.81,0,7.1643,296.2675,0.40475,291.009,0.1975
Jharkhand,potato,2014,21-12-2014,25.41,8.57,0,7.1643,296.2675,0.40475,291,0.197
Jharkhand,potato,2014,22-12-2014,25.37,6,0,7.1643,296.2675,0.40475,290.9825,0.1965
Jharkhand,potato,2014,23-12-2014,25.79,6.61,0,7.1643,296.2675,0.40475,290.97375,0.1965
Jharkhand,potato,2014,24-12-2014,26.61,6.74,0,7.1643,296.2675,0.40475,290.95225,0.19575
Jharkhand,potato,2014,25-12-2014,25.62,6.9,0,7.1643,296.2675,0.40475,,
Jharkhand,potato,2014,26-12-2014,24.83,6.33,0,7.1643,296.2675,0.40475,290.926,0.195
Jharkhand,potato,2014,27-12-2014,24.09,5.45,0,7.1643,296.2675,0.40475,290.917,0.19475
Jharkhand,potato,2014,28-12-2014,24.02,4.56,0,7.1643,296.2675,0.40475,290.90325,0.1945
Jharkhand,potato,2014,29-12-2014,25,5.02,0,7.1643,296.2675,0.40475,290.88675,0.1945
Jharkhand,potato,2014,30-12-2014,25.22,4.99,0,7.1643,296.2675,0.40475,290.87175,0.1935
Jharkhand,potato,2014,31-12-2014,27.39,7.05,0,7.1643,296.2675,0.40475,290.859,0.19325
Jharkhand,potato,2015,01-01-2015,26.73,10.64,0.03,6.14764,296.2675,0.40475,290.84275,0.19275
Jharkhand,potato,2015,02-01-2015,26.19,13.09,2.11,6.14764,296.2675,0.40475,290.8365,0.19275
Jharkhand,potato,2015,03-01-2015,27.58,15.51,7.43,6.14764,296.2675,0.40475,290.82775,0.1925
Jharkhand,potato,2015,04-01-2015,26.93,15.32,2.23,6.14764,296.2675,0.40475,290.80225,0.192
Jharkhand,potato,2015,05-01-2015,26.02,12.23,0.01,6.14764,296.2675,0.40475,290.78075,0.1915
Jharkhand,potato,2015,06-01-2015,25.5,8.09,0,6.14764,296.2675,0.40475,290.772,0.19125
Jharkhand,potato,2015,07-01-2015,25.99,8.16,0,6.14764,296.2675,0.40475,290.76825,0.19125
Jharkhand,potato,2015,08-01-2015,26.3,8.65,0,6.14764,296.2675,0.40475,,
Jharkhand,potato,2015,09-01-2015,24.97,9.89,0,6.14764,296.2675,0.40475,111.222,0.104
Jharkhand,potato,2015,10-01-2015,26.77,8.49,0,6.14764,296.2675,0.40475,111.222,0.104
Jharkhand,potato,2015,11-01-2015,24.04,6.84,0,6.14764,296.2675,0.40475,111.222,0.104
Jharkhand,potato,2015,12-01-2015,24.65,6.32,0,6.14764,296.2675,0.40475,290.66775,0.189
Jharkhand,potato,2015,13-01-2015,24.65,6.77,0,6.14764,296.2675,0.40475,350.4933333,0.217333333
Jharkhand,potato,2015,14-01-2015,25.61,6.68,0,6.14764,296.2675,0.40475,350.4933333,0.217333333
Jharkhand,potato,2015,15-01-2015,26.49,7.58,0,6.14764,296.2675,0.40475,290.61,0.18775
Jharkhand,potato,2015,16-01-2015,26.52,8.81,0,6.14764,296.2675,0.40475,,
Jharkhand,potato,2015,17-01-2015,26.5,8.94,0,6.14764,296.2675,0.40475,,
Jharkhand,potato,2015,18-01-2015,25.65,6.59,0,6.14764,296.2675,0.40475,,
Jharkhand,potato,2015,19-01-2015,25.07,6.42,0,6.14764,296.2675,0.40475,290.533,0.18525
Jharkhand,potato,2015,20-01-2015,25.45,6.75,0,6.14764,296.2675,0.40475,290.533,0.18525
Jharkhand,potato,2015,21-01-2015,26.41,5.79,0,6.14764,296.2675,0.40475,290.533,0.18518
Jharkhand,potato,2015,22-01-2015,27.98,6.56,0,6.14764,296.2675,0.40475,,
Jharkhand,potato,2015,23-01-2015,28.47,9.62,0,6.14764,296.2675,0.40475,,
Jharkhand,potato,2015,24-01-2015,28.1,10.71,0,6.14764,296.2675,0.40475,,
Jharkhand,potato,2015,25-01-2015,28.28,10.54,0,6.14764,296.2675,0.40475,290.49,0.18425
Jharkhand,potato,2015,26-01-2015,28.03,10.77,0,6.14764,296.2675,0.40475,290.49,0.18425
Jharkhand,potato,2015,27-01-2015,28.47,11.64,0,6.14764,296.2675,0.40475,290.49,0.18425
Jharkhand,potato,2015,28-01-2015,28.39,12.41,0.19,6.14764,296.2675,0.40475,290.49,0.18425
Jharkhand,potato,2015,29-01-2015,27.73,12.84,2.89,6.14764,296.2675,0.40475,290.464,0.184
Jharkhand,potato,2015,30-01-2015,26.19,8.63,3.28,6.14764,296.2675,0.40475,290.4625,0.184
Jharkhand,potato,2015,31-01-2015,25.38,6.68,0,6.14764,296.2675,0.40475,290.4535,0.18375
Jharkhand,potato,2015,01-02-2015,26.29,6.66,0,6.14764,296.2675,0.40475,290.4475,0.1835
Jharkhand,potato,2015,02-02-2015,27.74,8.01,0,6.14764,296.2675,0.40475,290.431,0.183
Jharkhand,potato,2015,03-02-2015,29.49,9.8,0,6.14764,296.2675,0.40475,290.4245,0.18275
Jharkhand,potato,2015,04-02-2015,31.32,11.57,0,6.14764,296.2675,0.40475,290.41325,0.1825
Jharkhand,potato,2015,05-02-2015,29.39,11.86,0,6.14764,296.2675,0.40475,,
Jharkhand,potato,2015,06-02-2015,27.25,8.5,0,6.14764,296.2675,0.40475,290.3855,0.182
Jharkhand,potato,2015,07-02-2015,28.43,8.65,0,6.14764,296.2675,0.40475,290.37275,0.18175
Jharkhand,potato,2015,08-02-2015,29.57,10.86,0,6.14764,296.2675,0.40475,290.36525,0.18175
Jharkhand,potato,2015,09-02-2015,28.98,11.24,0.02,6.14764,296.2675,0.40475,290.35625,0.1815
Jharkhand,potato,2015,10-02-2015,28.98,11.08,0,6.14764,296.2675,0.40475,290.3525,0.1815
Jharkhand,potato,2015,11-02-2015,28.73,10.53,0,6.14764,296.2675,0.40475,290.34,0.18125
Jharkhand,potato,2015,12-02-2015,28.58,10.42,0.21,6.14764,296.2675,0.40475,290.31975,0.1805
Jharkhand,potato,2015,13-02-2015,29.41,11.08,0.05,6.14764,296.2675,0.40475,290.3035,0.18
Jharkhand,potato,2015,14-02-2015,29.91,10.02,0,6.14764,296.2675,0.40475,290.28575,0.17975
Jharkhand,potato,2015,15-02-2015,31.14,12.33,0,6.14764,296.2675,0.40475,290.26575,0.17925
Jharkhand,potato,2015,16-02-2015,30.27,13.41,0.25,6.14764,296.2675,0.40475,290.25175,0.179
Jharkhand,potato,2015,17-02-2015,30.76,13.66,0.04,6.14764,296.2675,0.40475,290.2405,0.1785
Jharkhand,potato,2015,18-02-2015,32.08,14.9,0.06,6.14764,296.2675,0.40475,290.22475,0.178
Jharkhand,potato,2015,19-02-2015,31.67,15.38,1.12,6.14764,296.2675,0.40475,290.2065,0.1775
Jharkhand,potato,2015,20-02-2015,32.28,14.73,0.14,6.14764,296.2675,0.40475,290.1865,0.177
Jharkhand,potato,2015,21-02-2015,32.49,14.97,0,6.14764,296.2675,0.40475,290.17125,0.1765
Jharkhand,potato,2015,22-02-2015,33.36,15.89,0.03,6.14764,296.2675,0.40475,290.15875,0.17625
Jharkhand,potato,2015,23-02-2015,34,15.41,0,6.14764,296.2675,0.40475,290.145,0.176
Jharkhand,potato,2015,24-02-2015,34.02,15.7,0,6.14764,296.2675,0.40475,290.12825,0.17575
Jharkhand,potato,2015,25-02-2015,34.29,15.46,0,6.14764,296.2675,0.40475,290.12075,0.1755
Jharkhand,potato,2015,26-02-2015,35.2,16.54,0,6.14764,296.2675,0.40475,290.10175,0.175
Jharkhand,potato,2015,27-02-2015,34.12,16.01,0.02,6.14764,296.2675,0.40475,245.7376667,0.19
Jharkhand,potato,2015,28-02-2015,34.36,17.11,0.08,6.14764,296.2675,0.40475,290.05625,0.174
Jharkhand,potato,2015,01-03-2015,33.45,18.15,0.35,6.14764,296.2675,0.40475,290.0335,0.17375
